,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
125,2,46,0.2458,0.2918,0.9302,0.9207,0.05,128,sgd,MLPZeroReLu
126,2,47,0.2453,0.2918,0.9303,0.9207,0.05,128,sgd,MLPZeroReLu
127,2,48,0.2448,0.2919,0.9305,0.9207,0.05,128,sgd,MLPZeroReLu
128,2,49,0.2443,0.2918,0.9306,0.9207,0.05,128,sgd,MLPZeroReLu
129,2,50,0.2439,0.2918,0.9307,0.9207,0.05,128,sgd,MLPZeroReLu
130,2,51,0.2434,0.2918,0.9309,0.9207,0.05,128,sgd,MLPZeroReLu
131,2,52,0.243,0.2917,0.931,0.9208,0.05,128,sgd,MLPZeroReLu
132,2,53,0.2425,0.2917,0.9311,0.9208,0.05,128,sgd,MLPZeroReLu
133,2,54,0.2421,0.2917,0.9312,0.9208,0.05,128,sgd,MLPZeroReLu
134,2,55,0.2417,0.2916,0.9314,0.9209,0.05,128,sgd,MLPZeroReLu
135,2,56,0.2413,0.2916,0.9315,0.9209,0.05,128,sgd,MLPZeroReLu
136,2,57,0.2409,0.2915,0.9316,0.9209,0.05,128,sgd,MLPZeroReLu
137,2,58,0.2405,0.2915,0.9317,0.921,0.05,128,sgd,MLPZeroReLu
138,2,59,0.2401,0.2915,0.9318,0.921,0.05,128,sgd,MLPZeroReLu
139,2,60,0.2397,0.2915,0.9319,0.921,0.05,128,sgd,MLPZeroReLu
140,2,61,0.2394,0.2914,0.932,0.921,0.05,128,sgd,MLPZeroReLu
141,2,62,0.239,0.2914,0.9321,0.9211,0.05,128,sgd,MLPZeroReLu
142,2,63,0.2387,0.2913,0.9322,0.9211,0.05,128,sgd,MLPZeroReLu
143,2,64,0.2383,0.2913,0.9323,0.9211,0.05,128,sgd,MLPZeroReLu
144,2,65,0.238,0.2914,0.9324,0.9211,0.05,128,sgd,MLPZeroReLu
145,2,66,0.2376,0.2914,0.9325,0.9211,0.05,128,sgd,MLPZeroReLu
146,2,67,0.2373,0.2914,0.9325,0.9212,0.05,128,sgd,MLPZeroReLu
