,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
41,1,42,0.3233,0.3937,0.9128,0.9026,0.1,32,sgd,MLPZero
42,1,43,0.3229,0.3939,0.9129,0.9027,0.1,32,sgd,MLPZero
43,1,44,0.3225,0.3941,0.913,0.9028,0.1,32,sgd,MLPZero
44,1,45,0.3221,0.3943,0.9132,0.9028,0.1,32,sgd,MLPZero
45,1,46,0.3218,0.3948,0.9132,0.9027,0.1,32,sgd,MLPZero
46,1,47,0.3215,0.3961,0.9133,0.9024,0.1,32,sgd,MLPZero
47,1,48,0.3212,0.3962,0.9134,0.9025,0.1,32,sgd,MLPZero
48,1,49,0.3209,0.3961,0.9135,0.9026,0.1,32,sgd,MLPZero
49,1,50,0.3206,0.3965,0.9136,0.9026,0.1,32,sgd,MLPZero
50,1,51,0.3203,0.3977,0.9137,0.9024,0.1,32,sgd,MLPZero
51,1,52,0.32,0.3978,0.9138,0.9025,0.1,32,sgd,MLPZero
52,1,53,0.3197,0.3982,0.9139,0.9024,0.1,32,sgd,MLPZero
53,1,54,0.3194,0.3984,0.9139,0.9024,0.1,32,sgd,MLPZero
54,1,55,0.3192,0.3988,0.914,0.9024,0.1,32,sgd,MLPZero
55,1,56,0.3189,0.4002,0.9141,0.902,0.1,32,sgd,MLPZero
56,1,57,0.3186,0.4005,0.9142,0.902,0.1,32,sgd,MLPZero
57,1,58,0.3184,0.4008,0.9143,0.902,0.1,32,sgd,MLPZero
58,1,59,0.3181,0.4008,0.9143,0.9021,0.1,32,sgd,MLPZero
59,1,60,0.3179,0.401,0.9144,0.902,0.1,32,sgd,MLPZero
60,1,61,0.3176,0.401,0.9144,0.9021,0.1,32,sgd,MLPZero
61,1,62,0.3174,0.4011,0.9145,0.9022,0.1,32,sgd,MLPZero
62,1,63,0.3172,0.401,0.9146,0.9023,0.1,32,sgd,MLPZero
63,1,64,0.317,0.4007,0.9146,0.9024,0.1,32,sgd,MLPZero
64,1,65,0.3167,0.4007,0.9147,0.9025,0.1,32,sgd,MLPZero
65,1,66,0.3165,0.4009,0.9148,0.9025,0.1,32,sgd,MLPZero
66,1,67,0.3163,0.4013,0.9148,0.9025,0.1,32,sgd,MLPZero
67,1,68,0.3161,0.4013,0.9149,0.9025,0.1,32,sgd,MLPZero
68,1,69,0.3159,0.4017,0.9149,0.9025,0.1,32,sgd,MLPZero
69,1,70,0.3157,0.4018,0.915,0.9025,0.1,32,sgd,MLPZero
70,1,71,0.3154,0.4018,0.9151,0.9026,0.1,32,sgd,MLPZero
71,1,72,0.3152,0.4022,0.9151,0.9026,0.1,32,sgd,MLPZero
72,1,73,0.315,0.4025,0.9152,0.9026,0.1,32,sgd,MLPZero
73,1,74,0.3148,0.4034,0.9152,0.9024,0.1,32,sgd,MLPZero
74,1,75,0.3147,0.4033,0.9152,0.9025,0.1,32,sgd,MLPZero
75,1,76,0.3145,0.4035,0.9153,0.9025,0.1,32,sgd,MLPZero
76,1,77,0.3143,0.4035,0.9153,0.9026,0.1,32,sgd,MLPZero
77,1,78,0.3141,0.4039,0.9154,0.9025,0.1,32,sgd,MLPZero
78,1,79,0.314,0.4042,0.9154,0.9025,0.1,32,sgd,MLPZero
79,1,80,0.3139,0.4042,0.9155,0.9026,0.1,32,sgd,MLPZero
