,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
69,1,70,0.2393,0.2732,0.9313,0.9229,0.05,64,sgd,MLPZeroReLu
70,1,71,0.239,0.2733,0.9313,0.9229,0.05,64,sgd,MLPZeroReLu
71,1,72,0.2386,0.2733,0.9314,0.9229,0.05,64,sgd,MLPZeroReLu
72,1,73,0.2383,0.2735,0.9315,0.9228,0.05,64,sgd,MLPZeroReLu
73,1,74,0.238,0.2736,0.9316,0.9228,0.05,64,sgd,MLPZeroReLu
74,1,75,0.2377,0.2736,0.9317,0.9228,0.05,64,sgd,MLPZeroReLu
75,1,76,0.2374,0.2737,0.9318,0.9228,0.05,64,sgd,MLPZeroReLu
76,1,77,0.237,0.2737,0.9319,0.9228,0.05,64,sgd,MLPZeroReLu
77,1,78,0.2367,0.2738,0.932,0.9228,0.05,64,sgd,MLPZeroReLu
78,1,79,0.2365,0.2739,0.9321,0.9228,0.05,64,sgd,MLPZeroReLu
79,1,80,0.2362,0.2739,0.9322,0.9228,0.05,64,sgd,MLPZeroReLu
