,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
66,1,67,0.2497,0.3038,0.9298,0.9194,0.01,32,sgd,MLPZero
67,1,68,0.2494,0.3038,0.9298,0.9194,0.01,32,sgd,MLPZero
68,1,69,0.2491,0.3039,0.9299,0.9194,0.01,32,sgd,MLPZero
69,1,70,0.2489,0.3039,0.93,0.9194,0.01,32,sgd,MLPZero
70,1,71,0.2486,0.3039,0.9301,0.9194,0.01,32,sgd,MLPZero
71,1,72,0.2484,0.3039,0.9301,0.9194,0.01,32,sgd,MLPZero
72,1,73,0.2481,0.3039,0.9302,0.9194,0.01,32,sgd,MLPZero
73,1,74,0.2479,0.304,0.9303,0.9194,0.01,32,sgd,MLPZero
74,1,75,0.2477,0.304,0.9303,0.9194,0.01,32,sgd,MLPZero
75,1,76,0.2474,0.304,0.9304,0.9195,0.01,32,sgd,MLPZero
76,1,77,0.2472,0.304,0.9305,0.9195,0.01,32,sgd,MLPZero
77,1,78,0.247,0.304,0.9305,0.9195,0.01,32,sgd,MLPZero
78,1,79,0.2468,0.304,0.9306,0.9195,0.01,32,sgd,MLPZero
79,1,80,0.2465,0.304,0.9307,0.9195,0.01,32,sgd,MLPZero
80,1,81,0.2463,0.304,0.9307,0.9195,0.01,32,sgd,MLPZero
81,1,82,0.2461,0.3041,0.9308,0.9195,0.01,32,sgd,MLPZero
82,1,83,0.2459,0.3041,0.9309,0.9195,0.01,32,sgd,MLPZero
83,1,84,0.2457,0.3041,0.9309,0.9195,0.01,32,sgd,MLPZero
84,1,85,0.2455,0.3041,0.931,0.9195,0.01,32,sgd,MLPZero
85,1,86,0.2453,0.3042,0.931,0.9195,0.01,32,sgd,MLPZero
86,1,87,0.2451,0.3042,0.9311,0.9195,0.01,32,sgd,MLPZero
87,1,88,0.2449,0.3042,0.9311,0.9195,0.01,32,sgd,MLPZero
88,1,89,0.2447,0.3042,0.9312,0.9196,0.01,32,sgd,MLPZero
89,1,90,0.2445,0.3042,0.9312,0.9196,0.01,32,sgd,MLPZero
90,1,91,0.2444,0.3043,0.9313,0.9196,0.01,32,sgd,MLPZero
91,1,92,0.2442,0.3043,0.9313,0.9196,0.01,32,sgd,MLPZero
92,1,93,0.244,0.3043,0.9314,0.9196,0.01,32,sgd,MLPZero
93,1,94,0.2438,0.3043,0.9314,0.9196,0.01,32,sgd,MLPZero
94,1,95,0.2436,0.3044,0.9315,0.9196,0.01,32,sgd,MLPZero
95,1,96,0.2435,0.3044,0.9316,0.9196,0.01,32,sgd,MLPZero
96,1,97,0.2433,0.3044,0.9316,0.9196,0.01,32,sgd,MLPZero
97,1,98,0.2431,0.3045,0.9316,0.9196,0.01,32,sgd,MLPZero
98,1,99,0.243,0.3045,0.9317,0.9196,0.01,32,sgd,MLPZero
99,1,100,0.2428,0.3045,0.9317,0.9196,0.01,32,sgd,MLPZero
