,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
30,1,31,0.2641,0.2682,0.9256,0.924,0.01,32,sgd,MLPZeroReLu
31,1,32,0.2633,0.268,0.9258,0.924,0.01,32,sgd,MLPZeroReLu
32,1,33,0.2625,0.2678,0.926,0.924,0.01,32,sgd,MLPZeroReLu
33,1,34,0.2617,0.2677,0.9263,0.9241,0.01,32,sgd,MLPZeroReLu
34,1,35,0.261,0.2674,0.9265,0.9241,0.01,32,sgd,MLPZeroReLu
35,1,36,0.2603,0.2673,0.9267,0.9241,0.01,32,sgd,MLPZeroReLu
36,1,37,0.2596,0.2671,0.9269,0.9241,0.01,32,sgd,MLPZeroReLu
37,1,38,0.2589,0.267,0.9271,0.9242,0.01,32,sgd,MLPZeroReLu
38,1,39,0.2583,0.2669,0.9273,0.9242,0.01,32,sgd,MLPZeroReLu
39,1,40,0.2576,0.2667,0.9274,0.9242,0.01,32,sgd,MLPZeroReLu
40,1,41,0.257,0.2665,0.9276,0.9242,0.01,32,sgd,MLPZeroReLu
41,1,42,0.2564,0.2664,0.9278,0.9243,0.01,32,sgd,MLPZeroReLu
42,1,43,0.2559,0.2662,0.9279,0.9243,0.01,32,sgd,MLPZeroReLu
43,1,44,0.2553,0.2661,0.9281,0.9244,0.01,32,sgd,MLPZeroReLu
44,1,45,0.2548,0.266,0.9282,0.9244,0.01,32,sgd,MLPZeroReLu
45,1,46,0.2542,0.2659,0.9284,0.9244,0.01,32,sgd,MLPZeroReLu
46,1,47,0.2537,0.2658,0.9285,0.9244,0.01,32,sgd,MLPZeroReLu
47,1,48,0.2532,0.2657,0.9287,0.9245,0.01,32,sgd,MLPZeroReLu
48,1,49,0.2527,0.2656,0.9288,0.9245,0.01,32,sgd,MLPZeroReLu
49,1,50,0.2523,0.2655,0.9289,0.9245,0.01,32,sgd,MLPZeroReLu
50,1,51,0.2518,0.2654,0.929,0.9245,0.01,32,sgd,MLPZeroReLu
51,1,52,0.2513,0.2654,0.9292,0.9245,0.01,32,sgd,MLPZeroReLu
52,1,53,0.2509,0.2653,0.9293,0.9246,0.01,32,sgd,MLPZeroReLu
53,1,54,0.2505,0.2652,0.9294,0.9246,0.01,32,sgd,MLPZeroReLu
54,1,55,0.25,0.2652,0.9296,0.9246,0.01,32,sgd,MLPZeroReLu
55,1,56,0.2496,0.2651,0.9297,0.9246,0.01,32,sgd,MLPZeroReLu
56,1,57,0.2492,0.265,0.9298,0.9247,0.01,32,sgd,MLPZeroReLu
57,1,58,0.2488,0.265,0.9299,0.9246,0.01,32,sgd,MLPZeroReLu
58,1,59,0.2484,0.265,0.93,0.9246,0.01,32,sgd,MLPZeroReLu
59,1,60,0.248,0.2649,0.9301,0.9246,0.01,32,sgd,MLPZeroReLu
60,1,61,0.2477,0.2649,0.9302,0.9246,0.01,32,sgd,MLPZeroReLu
61,1,62,0.2473,0.2649,0.9303,0.9247,0.01,32,sgd,MLPZeroReLu
62,1,63,0.2469,0.2649,0.9305,0.9247,0.01,32,sgd,MLPZeroReLu
63,1,64,0.2466,0.2648,0.9306,0.9247,0.01,32,sgd,MLPZeroReLu
64,1,65,0.2462,0.2648,0.9307,0.9247,0.01,32,sgd,MLPZeroReLu
65,1,66,0.2459,0.2647,0.9307,0.9247,0.01,32,sgd,MLPZeroReLu
66,1,67,0.2456,0.2647,0.9308,0.9247,0.01,32,sgd,MLPZeroReLu
67,1,68,0.2452,0.2647,0.9309,0.9247,0.01,32,sgd,MLPZeroReLu
68,1,69,0.2449,0.2647,0.931,0.9247,0.01,32,sgd,MLPZeroReLu
69,1,70,0.2446,0.2647,0.9311,0.9247,0.01,32,sgd,MLPZeroReLu
70,1,71,0.2443,0.2646,0.9312,0.9247,0.01,32,sgd,MLPZeroReLu
71,1,72,0.244,0.2646,0.9313,0.9247,0.01,32,sgd,MLPZeroReLu
72,1,73,0.2437,0.2646,0.9314,0.9247,0.01,32,sgd,MLPZeroReLu
73,1,74,0.2434,0.2646,0.9315,0.9247,0.01,32,sgd,MLPZeroReLu
74,1,75,0.2431,0.2646,0.9315,0.9247,0.01,32,sgd,MLPZeroReLu
75,1,76,0.2428,0.2646,0.9316,0.9246,0.01,32,sgd,MLPZeroReLu
76,1,77,0.2425,0.2646,0.9317,0.9246,0.01,32,sgd,MLPZeroReLu
77,1,78,0.2422,0.2646,0.9318,0.9246,0.01,32,sgd,MLPZeroReLu
78,1,79,0.242,0.2646,0.9319,0.9247,0.01,32,sgd,MLPZeroReLu
79,1,80,0.2417,0.2645,0.9319,0.9247,0.01,32,sgd,MLPZeroReLu
